centroid_x,centroid_y,date,location,state,total_active_cases
101.61317852252695,3.1377334584311365,03/04/2025,"E8. BU PJU 6 BU 1 (TERES 1) [JLN 1/1, 1/1A, 1/9 - 1/15],E8. BU PJU 6A RUMAH PANGSA KG KAYU ARA",SELANGOR,2
101.66141689690909,3.145009593551949,03/04/2025,"BUKIT DAMANSARA ( JLN SETIAJASA),PUSAT BANDAR DAMANSARA TWINS DAMANSARA (2 BLIK CONDO 36 TINGKAT)",WILAYAH PERSEKUTUAN,2
101.61654171265585,3.0797434064805156,04/04/2025,"E11. SRI PJS 6 FLAT DESA MENTARI 2 (BLOK 4 , 5 , 6)",SELANGOR,1
101.69617388587314,3.08864463355597,04/04/2025,"KG BARU SALAK SELATAN F (SBHG JLN 28, SBHG JLN 32. JALAN 29-31),KG BARU SALAK SELATAN G(SBHG JLN 28, SBHG JLN 21, SBHG JLN 32,35,36,38),KUCHAI ENTREPRENEURS PARK (JALAN 2/116B),RESIDENSI FAR EAST",WILAYAH PERSEKUTUAN,4
101.61250741827719,3.090603544021739,04/04/2025,E9. KT SS 8 APT KELANA IMPIAN,SELANGOR,1
101.6646913082317,3.103248041024393,04/04/2025,"DESA AMAN 2 (PDRM),KONDO RAKYAT",WILAYAH PERSEKUTUAN,2
101.63808904276775,3.1117116043741904,04/04/2025,"E10. BG SEK 12 (TERES 3) [JLN 12/15,12/15A,12/15B,12/17,12/17A-17C,12/19,12/21A]",SELANGOR,1
101.66125221093465,3.1127416621764707,04/04/2025,"VISTA ANGKASA (BLOK 3,4,5,6,7,8)",WILAYAH PERSEKUTUAN,1
101.66901150826668,3.133146774793337,04/04/2025,BANGSAR BARU (JLN TERASEK 4-6),WILAYAH PERSEKUTUAN,1
101.61317852252695,3.1377334584311365,04/04/2025,"E8. BU PJU 6 BU 1 (TERES 1) [JLN 1/1, 1/1A, 1/9 - 1/15],E8. BU PJU 6A RUMAH PANGSA KG KAYU ARA",SELANGOR,2
101.66141689690909,3.145009593551949,04/04/2025,"BUKIT DAMANSARA ( JLN SETIAJASA),PUSAT BANDAR DAMANSARA TWINS DAMANSARA (2 BLIK CONDO 36 TINGKAT)",WILAYAH PERSEKUTUAN,2
101.61654171265585,3.0797434064805156,05/04/2025,"E11. SRI PJS 6 FLAT DESA MENTARI 2 (BLOK 4 , 5 , 6)",SELANGOR,1
101.69279199287804,3.0886137715731716,05/04/2025,"KUCHAI ENTREPRENEURS PARK (JALAN 2/116B),RESIDENSI FAR EAST",WILAYAH PERSEKUTUAN,2
101.61376825299325,3.090703936668915,05/04/2025,E9. KT SS 8 APT KELANA IMPIAN,SELANGOR,1
101.6646913082317,3.103248041024393,05/04/2025,"DESA AMAN 2 (PDRM),KONDO RAKYAT",WILAYAH PERSEKUTUAN,2
101.63808904276775,3.1117116043741904,05/04/2025,"E10. BG SEK 12 (TERES 3) [JLN 12/15,12/15A,12/15B,12/17,12/17A-17C,12/19,12/21A]",SELANGOR,1
101.66125221093465,3.1127416621764707,05/04/2025,"VISTA ANGKASA (BLOK 3,4,5,6,7,8)",WILAYAH PERSEKUTUAN,1
101.66901150826668,3.133146774793337,05/04/2025,BANGSAR BARU (JLN TERASEK 4-6),WILAYAH PERSEKUTUAN,1
101.61654171265585,3.0797434064805156,06/04/2025,"E11. SRI PJS 6 FLAT DESA MENTARI 2 (BLOK 4 , 5 , 6)",SELANGOR,1
101.69279199287804,3.0886137715731716,06/04/2025,"KUCHAI ENTREPRENEURS PARK (JALAN 2/116B),RESIDENSI FAR EAST",WILAYAH PERSEKUTUAN,2
101.61376825299325,3.090703936668915,06/04/2025,E9. KT SS 8 APT KELANA IMPIAN,SELANGOR,1
101.6646913082317,3.103248041024393,06/04/2025,"DESA AMAN 2 (PDRM),KONDO RAKYAT",WILAYAH PERSEKUTUAN,2
101.66125221093465,3.1127416621764707,06/04/2025,"VISTA ANGKASA (BLOK 3,4,5,6,7,8)",WILAYAH PERSEKUTUAN,1
101.66901150826668,3.133146774793337,06/04/2025,BANGSAR BARU (JLN TERASEK 4-6),WILAYAH PERSEKUTUAN,1
101.61654171265585,3.0797434064805156,07/04/2025,"E11. SRI PJS 6 FLAT DESA MENTARI 2 (BLOK 4 , 5 , 6)",SELANGOR,1
101.69279199287804,3.0886137715731716,07/04/2025,"KUCHAI ENTREPRENEURS PARK (JALAN 2/116B),RESIDENSI FAR EAST",WILAYAH PERSEKUTUAN,2
101.61376825299325,3.090703936668915,07/04/2025,E9. KT SS 8 APT KELANA IMPIAN,SELANGOR,1
101.6646913082317,3.103248041024393,07/04/2025,"DESA AMAN 2 (PDRM),KONDO RAKYAT",WILAYAH PERSEKUTUAN,2
101.66125221093465,3.1127416621764707,07/04/2025,"VISTA ANGKASA (BLOK 3,4,5,6,7,8)",WILAYAH PERSEKUTUAN,1
101.66901150826668,3.133146774793337,07/04/2025,BANGSAR BARU (JLN TERASEK 4-6),WILAYAH PERSEKUTUAN,1
101.69279199287804,3.0886137715731716,08/04/2025,"KUCHAI ENTREPRENEURS PARK (JALAN 2/116B),RESIDENSI FAR EAST",WILAYAH PERSEKUTUAN,2
101.61376825299325,3.090703936668915,08/04/2025,E9. KT SS 8 APT KELANA IMPIAN,SELANGOR,1
101.6646913082317,3.103248041024393,08/04/2025,"DESA AMAN 2 (PDRM),KONDO RAKYAT",WILAYAH PERSEKUTUAN,2
101.66125221093465,3.1127416621764707,08/04/2025,"VISTA ANGKASA (BLOK 3,4,5,6,7,8)",WILAYAH PERSEKUTUAN,1
101.66901150826668,3.133146774793337,08/04/2025,BANGSAR BARU (JLN TERASEK 4-6),WILAYAH PERSEKUTUAN,1
101.69279199287804,3.0886137715731716,09/04/2025,"KUCHAI ENTREPRENEURS PARK (JALAN 2/116B),RESIDENSI FAR EAST",WILAYAH PERSEKUTUAN,2
101.61374160502702,3.0907217826689175,09/04/2025,E9. KT SS 8 APT KELANA IMPIAN,SELANGOR,1
101.6646913082317,3.103248041024393,09/04/2025,"DESA AMAN 2 (PDRM),KONDO RAKYAT",WILAYAH PERSEKUTUAN,2
101.66901150826668,3.133146774793337,09/04/2025,BANGSAR BARU (JLN TERASEK 4-6),WILAYAH PERSEKUTUAN,1
101.69279199287804,3.0886137715731716,10/04/2025,"KUCHAI ENTREPRENEURS PARK (JALAN 2/116B),RESIDENSI FAR EAST",WILAYAH PERSEKUTUAN,2
101.61374160502702,3.0907217826689175,10/04/2025,E9. KT SS 8 APT KELANA IMPIAN,SELANGOR,1
101.6646913082317,3.103248041024393,10/04/2025,"DESA AMAN 2 (PDRM),KONDO RAKYAT",WILAYAH PERSEKUTUAN,2
101.66915651734931,3.1330768616232914,10/04/2025,BANGSAR BARU (JLN TERASEK 4-6),WILAYAH PERSEKUTUAN,1
101.64752767790301,3.1541241171757526,10/04/2025,"BUKIT DAMANSARA (DESA DAMANSARA CONDOMINIUM),SRI HARTAMAS (SUNWAY PALAZZIO CONDO))",WILAYAH PERSEKUTUAN,2
101.61374160502702,3.0907217826689175,11/04/2025,E9. KT SS 8 APT KELANA IMPIAN,SELANGOR,1
101.6847852641375,3.1105643380312498,11/04/2025,TAMAN BUKIT DESA (JALAN BUKIT DESA 1-7) & SBHGN JALAN TAMAN BUKIT DESA,WILAYAH PERSEKUTUAN,1
101.66915651734931,3.1330768616232914,11/04/2025,BANGSAR BARU (JLN TERASEK 4-6),WILAYAH PERSEKUTUAN,1
101.64752767790301,3.1541241171757526,11/04/2025,"BUKIT DAMANSARA (DESA DAMANSARA CONDOMINIUM),SRI HARTAMAS (SUNWAY PALAZZIO CONDO))",WILAYAH PERSEKUTUAN,2
101.61374160502702,3.0907217826689175,12/04/2025,E9. KT SS 8 APT KELANA IMPIAN,SELANGOR,1
101.68476019368323,3.1105647774223613,12/04/2025,TAMAN BUKIT DESA (JALAN BUKIT DESA 1-7) & SBHGN JALAN TAMAN BUKIT DESA,WILAYAH PERSEKUTUAN,1
101.66915651734931,3.1330768616232914,12/04/2025,BANGSAR BARU (JLN TERASEK 4-6),WILAYAH PERSEKUTUAN,1
101.64752767790301,3.1541241171757526,12/04/2025,"BUKIT DAMANSARA (DESA DAMANSARA CONDOMINIUM),SRI HARTAMAS (SUNWAY PALAZZIO CONDO))",WILAYAH PERSEKUTUAN,2
101.61374160502702,3.0907217826689175,13/04/2025,E9. KT SS 8 APT KELANA IMPIAN,SELANGOR,1
101.68476019368323,3.1105647774223613,13/04/2025,TAMAN BUKIT DESA (JALAN BUKIT DESA 1-7) & SBHGN JALAN TAMAN BUKIT DESA,WILAYAH PERSEKUTUAN,1
101.64777750008074,3.1543335603416116,13/04/2025,"BUKIT DAMANSARA (DESA DAMANSARA CONDOMINIUM),SRI HARTAMAS (SUNWAY PALAZZIO CONDO))",WILAYAH PERSEKUTUAN,2
101.61374160502702,3.0907217826689175,14/04/2025,E9. KT SS 8 APT KELANA IMPIAN,SELANGOR,1
101.68476019368323,3.1105647774223613,14/04/2025,TAMAN BUKIT DESA (JALAN BUKIT DESA 1-7) & SBHGN JALAN TAMAN BUKIT DESA,WILAYAH PERSEKUTUAN,1
101.64777750008074,3.1543335603416116,14/04/2025,"BUKIT DAMANSARA (DESA DAMANSARA CONDOMINIUM),SRI HARTAMAS (SUNWAY PALAZZIO CONDO))",WILAYAH PERSEKUTUAN,2
101.61374160502702,3.0907217826689175,15/04/2025,E9. KT SS 8 APT KELANA IMPIAN,SELANGOR,1
101.68476019368323,3.1105647774223613,15/04/2025,TAMAN BUKIT DESA (JALAN BUKIT DESA 1-7) & SBHGN JALAN TAMAN BUKIT DESA,WILAYAH PERSEKUTUAN,1
101.6477605032622,3.1542771854085334,15/04/2025,"BUKIT DAMANSARA (DESA DAMANSARA CONDOMINIUM),SRI HARTAMAS (SUNWAY PALAZZIO CONDO))",WILAYAH PERSEKUTUAN,2
101.61374160502702,3.0907217826689175,16/04/2025,E9. KT SS 8 APT KELANA IMPIAN,SELANGOR,1
101.68476019368323,3.1105647774223613,16/04/2025,TAMAN BUKIT DESA (JALAN BUKIT DESA 1-7) & SBHGN JALAN TAMAN BUKIT DESA,WILAYAH PERSEKUTUAN,1
101.65128538683975,3.1559586770288446,16/04/2025,"BUKIT DAMANSARA (DESA DAMANSARA CONDOMINIUM),BUKIT DAMANSARA (JALAN SETIAKASIH 1),BUKIT DAMANSARA (JALAN SETIAKASIH),SRI HARTAMAS (SUNWAY PALAZZIO CONDO))",WILAYAH PERSEKUTUAN,4
101.6123106691818,3.0906096561123015,17/04/2025,E9. KT SS 8 APT KELANA IMPIAN,SELANGOR,1
101.68476019368323,3.1105647774223613,17/04/2025,TAMAN BUKIT DESA (JALAN BUKIT DESA 1-7) & SBHGN JALAN TAMAN BUKIT DESA,WILAYAH PERSEKUTUAN,1
101.65128538683975,3.1559586770288446,17/04/2025,"BUKIT DAMANSARA (DESA DAMANSARA CONDOMINIUM),BUKIT DAMANSARA (JALAN SETIAKASIH 1),BUKIT DAMANSARA (JALAN SETIAKASIH),SRI HARTAMAS (SUNWAY PALAZZIO CONDO))",WILAYAH PERSEKUTUAN,4
101.6122856598973,3.0905895735783804,18/04/2025,E9. KT SS 8 APT KELANA IMPIAN,SELANGOR,1
101.68476019368323,3.1105647774223613,18/04/2025,TAMAN BUKIT DESA (JALAN BUKIT DESA 1-7) & SBHGN JALAN TAMAN BUKIT DESA,WILAYAH PERSEKUTUAN,1
101.6808798020387,3.1280265498516124,18/04/2025,"JALAN THAMBY ABDULLAH,MENARA PUTERI KONDO",WILAYAH PERSEKUTUAN,2
101.65128538683975,3.1559586770288446,18/04/2025,"BUKIT DAMANSARA (DESA DAMANSARA CONDOMINIUM),BUKIT DAMANSARA (JALAN SETIAKASIH 1),BUKIT DAMANSARA (JALAN SETIAKASIH),SRI HARTAMAS (SUNWAY PALAZZIO CONDO))",WILAYAH PERSEKUTUAN,4
101.60912742470317,3.094871496066283,19/04/2025,"E9. KT SS 3(TERES 3)[JLN SS 3/1,11,13,15,17,19,21,23,25-28,30,34,36,38,40,42,44],E9. KT SS 3(TERES 4)[JLN SS 3/2,3,4,5,6,7,8,9,10,12,14,14A,16,18,20,22,24],E9. KT SS 3(TERES 6)[JLN SS 3/31,46,48,50,52,54,56,58,60,62],E9. KT SS 8 APT KELANA IMPIAN",SELANGOR,4
101.68476019368323,3.1105647774223613,19/04/2025,TAMAN BUKIT DESA (JALAN BUKIT DESA 1-7) & SBHGN JALAN TAMAN BUKIT DESA,WILAYAH PERSEKUTUAN,1
101.6808798020387,3.1280265498516124,19/04/2025,"JALAN THAMBY ABDULLAH,MENARA PUTERI KONDO",WILAYAH PERSEKUTUAN,2
101.65128538683975,3.1559586770288446,19/04/2025,"BUKIT DAMANSARA (DESA DAMANSARA CONDOMINIUM),BUKIT DAMANSARA (JALAN SETIAKASIH 1),BUKIT DAMANSARA (JALAN SETIAKASIH),SRI HARTAMAS (SUNWAY PALAZZIO CONDO))",WILAYAH PERSEKUTUAN,4
101.60912742470317,3.094871496066283,20/04/2025,"E9. KT SS 3(TERES 3)[JLN SS 3/1,11,13,15,17,19,21,23,25-28,30,34,36,38,40,42,44],E9. KT SS 3(TERES 4)[JLN SS 3/2,3,4,5,6,7,8,9,10,12,14,14A,16,18,20,22,24],E9. KT SS 3(TERES 6)[JLN SS 3/31,46,48,50,52,54,56,58,60,62],E9. KT SS 8 APT KELANA IMPIAN",SELANGOR,4
101.68476019368323,3.1105647774223613,20/04/2025,TAMAN BUKIT DESA (JALAN BUKIT DESA 1-7) & SBHGN JALAN TAMAN BUKIT DESA,WILAYAH PERSEKUTUAN,1
101.6808798020387,3.1280265498516124,20/04/2025,"JALAN THAMBY ABDULLAH,MENARA PUTERI KONDO",WILAYAH PERSEKUTUAN,2
101.65128538683975,3.1559586770288446,20/04/2025,"BUKIT DAMANSARA (DESA DAMANSARA CONDOMINIUM),BUKIT DAMANSARA (JALAN SETIAKASIH 1),BUKIT DAMANSARA (JALAN SETIAKASIH),SRI HARTAMAS (SUNWAY PALAZZIO CONDO))",WILAYAH PERSEKUTUAN,4
101.60912742470317,3.094871496066283,21/04/2025,"E9. KT SS 3(TERES 3)[JLN SS 3/1,11,13,15,17,19,21,23,25-28,30,34,36,38,40,42,44],E9. KT SS 3(TERES 4)[JLN SS 3/2,3,4,5,6,7,8,9,10,12,14,14A,16,18,20,22,24],E9. KT SS 3(TERES 6)[JLN SS 3/31,46,48,50,52,54,56,58,60,62],E9. KT SS 8 APT KELANA IMPIAN",SELANGOR,4
101.68476019368323,3.1105647774223613,21/04/2025,TAMAN BUKIT DESA (JALAN BUKIT DESA 1-7) & SBHGN JALAN TAMAN BUKIT DESA,WILAYAH PERSEKUTUAN,1
101.6808798020387,3.1280265498516124,21/04/2025,"JALAN THAMBY ABDULLAH,MENARA PUTERI KONDO",WILAYAH PERSEKUTUAN,2
101.65128538683975,3.1559586770288446,21/04/2025,"BUKIT DAMANSARA (DESA DAMANSARA CONDOMINIUM),BUKIT DAMANSARA (JALAN SETIAKASIH 1),BUKIT DAMANSARA (JALAN SETIAKASIH),SRI HARTAMAS (SUNWAY PALAZZIO CONDO))",WILAYAH PERSEKUTUAN,4
101.60923338736596,3.0928936171063843,22/04/2025,"E9. KT SS 3(TERES 4)[JLN SS 3/2,3,4,5,6,7,8,9,10,12,14,14A,16,18,20,22,24],E9. KT SS 3(TERES 6)[JLN SS 3/31,46,48,50,52,54,56,58,60,62],E9. KT SS 8 APT KELANA IMPIAN",SELANGOR,3
101.68476019368323,3.1105647774223613,22/04/2025,TAMAN BUKIT DESA (JALAN BUKIT DESA 1-7) & SBHGN JALAN TAMAN BUKIT DESA,WILAYAH PERSEKUTUAN,1
101.6808798020387,3.1280265498516124,22/04/2025,"JALAN THAMBY ABDULLAH,MENARA PUTERI KONDO",WILAYAH PERSEKUTUAN,2
101.65128538683975,3.1559586770288446,22/04/2025,"BUKIT DAMANSARA (DESA DAMANSARA CONDOMINIUM),BUKIT DAMANSARA (JALAN SETIAKASIH 1),BUKIT DAMANSARA (JALAN SETIAKASIH),SRI HARTAMAS (SUNWAY PALAZZIO CONDO))",WILAYAH PERSEKUTUAN,4
101.62252830826162,3.077667452750001,23/04/2025,E11. SRI PJS 5 TMN DESA RIA (PST KOMERSIAL) [JLN PJS 5/27-5/30],SELANGOR,1
101.61190236403084,3.078968561704843,23/04/2025,"E11. SRI PJS 6 FLAT DESA MENTARI 2 (BLOK 4 , 5 , 6),E11. SRI PJS 6 KG LINDUNGAN (TERES 1) [JLN PJS 6/1,6/1A,6/1C,6/1D,6/1E,6/1F],E11. SRI PJS 8 APT MAKMUR,E11. SRI PJS 8 MENTARI COURT,E12. TM PJS4 TMN INDAH JAYA(TERES 3)[JLN PJS 4/10,12,14,14A-14D,15,17,23]",SELANGOR,5
101.60923338736596,3.0928936171063843,23/04/2025,"E9. KT SS 3(TERES 4)[JLN SS 3/2,3,4,5,6,7,8,9,10,12,14,14A,16,18,20,22,24],E9. KT SS 3(TERES 6)[JLN SS 3/31,46,48,50,52,54,56,58,60,62],E9. KT SS 8 APT KELANA IMPIAN",SELANGOR,3
101.68476019368323,3.1105647774223613,23/04/2025,TAMAN BUKIT DESA (JALAN BUKIT DESA 1-7) & SBHGN JALAN TAMAN BUKIT DESA,WILAYAH PERSEKUTUAN,1
101.6808798020387,3.1280265498516124,23/04/2025,"JALAN THAMBY ABDULLAH,MENARA PUTERI KONDO",WILAYAH PERSEKUTUAN,2
101.66878174115068,3.1333654700274023,23/04/2025,BANGSAR BARU (JLN TERASEK 4-6),WILAYAH PERSEKUTUAN,1
101.65128538683975,3.1559586770288446,23/04/2025,"BUKIT DAMANSARA (DESA DAMANSARA CONDOMINIUM),BUKIT DAMANSARA (JALAN SETIAKASIH 1),BUKIT DAMANSARA (JALAN SETIAKASIH),SRI HARTAMAS (SUNWAY PALAZZIO CONDO))",WILAYAH PERSEKUTUAN,4
101.62252830826162,3.077667452750001,24/04/2025,E11. SRI PJS 5 TMN DESA RIA (PST KOMERSIAL) [JLN PJS 5/27-5/30],SELANGOR,1
101.61190236403084,3.078968561704843,24/04/2025,"E11. SRI PJS 6 FLAT DESA MENTARI 2 (BLOK 4 , 5 , 6),E11. SRI PJS 6 KG LINDUNGAN (TERES 1) [JLN PJS 6/1,6/1A,6/1C,6/1D,6/1E,6/1F],E11. SRI PJS 8 APT MAKMUR,E11. SRI PJS 8 MENTARI COURT,E12. TM PJS4 TMN INDAH JAYA(TERES 3)[JLN PJS 4/10,12,14,14A-14D,15,17,23]",SELANGOR,5
101.60923338736596,3.0928936171063843,24/04/2025,"E9. KT SS 3(TERES 4)[JLN SS 3/2,3,4,5,6,7,8,9,10,12,14,14A,16,18,20,22,24],E9. KT SS 3(TERES 6)[JLN SS 3/31,46,48,50,52,54,56,58,60,62],E9. KT SS 8 APT KELANA IMPIAN",SELANGOR,3
101.67426182918986,3.1060134284873397,24/04/2025,PPR SRI PANTAI,WILAYAH PERSEKUTUAN,1
101.66249906195365,3.109842033066223,24/04/2025,"PANTAI PANORAMA KONDO,THE PARK RESIDENCES (BANGSAR SOUTH)",WILAYAH PERSEKUTUAN,2
101.68434960911644,3.110679190273975,24/04/2025,TAMAN BUKIT DESA (JALAN BUKIT DESA 1-7) & SBHGN JALAN TAMAN BUKIT DESA,WILAYAH PERSEKUTUAN,1
101.6808798020387,3.1280265498516124,24/04/2025,"JALAN THAMBY ABDULLAH,MENARA PUTERI KONDO",WILAYAH PERSEKUTUAN,2
101.66878174115068,3.1333654700274023,24/04/2025,BANGSAR BARU (JLN TERASEK 4-6),WILAYAH PERSEKUTUAN,1
101.65128538683975,3.1559586770288446,24/04/2025,"BUKIT DAMANSARA (DESA DAMANSARA CONDOMINIUM),BUKIT DAMANSARA (JALAN SETIAKASIH 1),BUKIT DAMANSARA (JALAN SETIAKASIH),SRI HARTAMAS (SUNWAY PALAZZIO CONDO))",WILAYAH PERSEKUTUAN,4
101.62252830826162,3.077667452750001,25/04/2025,E11. SRI PJS 5 TMN DESA RIA (PST KOMERSIAL) [JLN PJS 5/27-5/30],SELANGOR,1
101.61333539188891,3.0797696490111086,25/04/2025,"E11. SRI PJS 6 FLAT DESA MENTARI 2 (BLOK 4 , 5 , 6),E11. SRI PJS 6 KG LINDUNGAN (TERES 1) [JLN PJS 6/1,6/1A,6/1C,6/1D,6/1E,6/1F],E12. TM PJS4 TMN INDAH JAYA(TERES 3)[JLN PJS 4/10,12,14,14A-14D,15,17,23]",SELANGOR,3
101.60923338736596,3.0928936171063843,25/04/2025,"E9. KT SS 3(TERES 4)[JLN SS 3/2,3,4,5,6,7,8,9,10,12,14,14A,16,18,20,22,24],E9. KT SS 3(TERES 6)[JLN SS 3/31,46,48,50,52,54,56,58,60,62],E9. KT SS 8 APT KELANA IMPIAN",SELANGOR,3
101.67435475237266,3.106004493130433,25/04/2025,PPR SRI PANTAI,WILAYAH PERSEKUTUAN,1
101.66197134562813,3.111420923693463,25/04/2025,"PANTAI PANORAMA KONDO,THE PARK RESIDENCES (BANGSAR SOUTH),VISTA ANGKASA (BLOK 3,4,5,6,7,8)",WILAYAH PERSEKUTUAN,3
101.6808798020387,3.1280265498516124,25/04/2025,"JALAN THAMBY ABDULLAH,MENARA PUTERI KONDO",WILAYAH PERSEKUTUAN,2
101.66878174115068,3.1333654700274023,25/04/2025,BANGSAR BARU (JLN TERASEK 4-6),WILAYAH PERSEKUTUAN,1
101.65128538683975,3.1559586770288446,25/04/2025,"BUKIT DAMANSARA (DESA DAMANSARA CONDOMINIUM),BUKIT DAMANSARA (JALAN SETIAKASIH 1),BUKIT DAMANSARA (JALAN SETIAKASIH),SRI HARTAMAS (SUNWAY PALAZZIO CONDO))",WILAYAH PERSEKUTUAN,4
101.62252830826162,3.077667452750001,26/04/2025,E11. SRI PJS 5 TMN DESA RIA (PST KOMERSIAL) [JLN PJS 5/27-5/30],SELANGOR,1
101.61154465972035,3.078941650970337,26/04/2025,"E11. SRI PJS 10 APT KAYANGAN,E11. SRI PJS 6 FLAT DESA MENTARI 2 (BLOK 4 , 5 , 6),E11. SRI PJS 6 KG LINDUNGAN (TERES 1) [JLN PJS 6/1,6/1A,6/1C,6/1D,6/1E,6/1F],E11. SRI PJS 8 MENTARI COURT,E12. TM PJS4 TMN INDAH JAYA(TERES 3)[JLN PJS 4/10,12,14,14A-14D,15,17,23]",SELANGOR,5
101.67435475237266,3.106004493130433,26/04/2025,PPR SRI PANTAI,WILAYAH PERSEKUTUAN,1
101.66197134562813,3.111420923693463,26/04/2025,"PANTAI PANORAMA KONDO,THE PARK RESIDENCES (BANGSAR SOUTH),VISTA ANGKASA (BLOK 3,4,5,6,7,8)",WILAYAH PERSEKUTUAN,3
101.6808798020387,3.1280265498516124,26/04/2025,"JALAN THAMBY ABDULLAH,MENARA PUTERI KONDO",WILAYAH PERSEKUTUAN,2
101.66878174115068,3.1333654700274023,26/04/2025,BANGSAR BARU (JLN TERASEK 4-6),WILAYAH PERSEKUTUAN,1
101.65147460184139,3.156423207972414,26/04/2025,"BUKIT DAMANSARA (JALAN SETIAKASIH 1),BUKIT DAMANSARA (JALAN SETIAKASIH),SRI HARTAMAS (SUNWAY PALAZZIO CONDO))",WILAYAH PERSEKUTUAN,3
101.62252830826162,3.077667452750001,27/04/2025,E11. SRI PJS 5 TMN DESA RIA (PST KOMERSIAL) [JLN PJS 5/27-5/30],SELANGOR,1
101.61154465972035,3.078941650970337,27/04/2025,"E11. SRI PJS 10 APT KAYANGAN,E11. SRI PJS 6 FLAT DESA MENTARI 2 (BLOK 4 , 5 , 6),E11. SRI PJS 6 KG LINDUNGAN (TERES 1) [JLN PJS 6/1,6/1A,6/1C,6/1D,6/1E,6/1F],E11. SRI PJS 8 MENTARI COURT,E12. TM PJS4 TMN INDAH JAYA(TERES 3)[JLN PJS 4/10,12,14,14A-14D,15,17,23]",SELANGOR,5
101.67435475237266,3.106004493130433,27/04/2025,PPR SRI PANTAI,WILAYAH PERSEKUTUAN,1
101.66197134562813,3.111420923693463,27/04/2025,"PANTAI PANORAMA KONDO,THE PARK RESIDENCES (BANGSAR SOUTH),VISTA ANGKASA (BLOK 3,4,5,6,7,8)",WILAYAH PERSEKUTUAN,3
101.6808798020387,3.1280265498516124,27/04/2025,"JALAN THAMBY ABDULLAH,MENARA PUTERI KONDO",WILAYAH PERSEKUTUAN,2
101.66878174115068,3.1333654700274023,27/04/2025,BANGSAR BARU (JLN TERASEK 4-6),WILAYAH PERSEKUTUAN,1
101.65112883688923,3.1558504530537945,27/04/2025,"BUKIT DAMANSARA (DESA DAMANSARA CONDOMINIUM),BUKIT DAMANSARA (JALAN SETIAKASIH 1),BUKIT DAMANSARA (JALAN SETIAKASIH),SRI HARTAMAS (SUNWAY PALAZZIO CONDO))",WILAYAH PERSEKUTUAN,4
101.60902002281875,3.0776539064500006,28/04/2025,"E11. SRI PJS 10 APT KAYANGAN,E11. SRI PJS 8 MENTARI COURT",SELANGOR,2
101.62252830826162,3.077667452750001,28/04/2025,E11. SRI PJS 5 TMN DESA RIA (PST KOMERSIAL) [JLN PJS 5/27-5/30],SELANGOR,1
101.69072534994233,3.090248245653846,28/04/2025,"KUCHAI ENTREPRENEURS PARK (JALAN 2/116B),LILY APARTMENT",WILAYAH PERSEKUTUAN,2
101.67435475237266,3.106004493130433,28/04/2025,PPR SRI PANTAI,WILAYAH PERSEKUTUAN,1
101.66197134562813,3.111420923693463,28/04/2025,"PANTAI PANORAMA KONDO,THE PARK RESIDENCES (BANGSAR SOUTH),VISTA ANGKASA (BLOK 3,4,5,6,7,8)",WILAYAH PERSEKUTUAN,3
101.67887683935349,3.1290259098232527,28/04/2025,"FLAT SRI PAHANG,JALAN THAMBY ABDULLAH,KUARTERS KTMB (BLOK 2,4, 6, 8),MENARA PUTERI KONDO",WILAYAH PERSEKUTUAN,4
101.66878174115068,3.1333654700274023,28/04/2025,BANGSAR BARU (JLN TERASEK 4-6),WILAYAH PERSEKUTUAN,1
101.60970034811322,3.1403508514905627,28/04/2025,"E8. BU PJU 6 BU 1 (TERES 2) [JLN 1/2 - 1/8],E8. BU PJU 6 BU 10 (TERES 1) [JLN 10/1- 10/10]",SELANGOR,2
101.65112883688923,3.1558504530537945,28/04/2025,"BUKIT DAMANSARA (DESA DAMANSARA CONDOMINIUM),BUKIT DAMANSARA (JALAN SETIAKASIH 1),BUKIT DAMANSARA (JALAN SETIAKASIH),SRI HARTAMAS (SUNWAY PALAZZIO CONDO))",WILAYAH PERSEKUTUAN,4
101.60902002281875,3.0776539064500006,29/04/2025,"E11. SRI PJS 10 APT KAYANGAN,E11. SRI PJS 8 MENTARI COURT",SELANGOR,2
101.62252830826162,3.077667452750001,29/04/2025,E11. SRI PJS 5 TMN DESA RIA (PST KOMERSIAL) [JLN PJS 5/27-5/30],SELANGOR,1
101.69072534994233,3.090248245653846,29/04/2025,"KUCHAI ENTREPRENEURS PARK (JALAN 2/116B),LILY APARTMENT",WILAYAH PERSEKUTUAN,2
101.67435475237266,3.106004493130433,29/04/2025,PPR SRI PANTAI,WILAYAH PERSEKUTUAN,1
101.66197134562813,3.111420923693463,29/04/2025,"PANTAI PANORAMA KONDO,THE PARK RESIDENCES (BANGSAR SOUTH),VISTA ANGKASA (BLOK 3,4,5,6,7,8)",WILAYAH PERSEKUTUAN,3
101.67887683935349,3.1290259098232527,29/04/2025,"FLAT SRI PAHANG,JALAN THAMBY ABDULLAH,KUARTERS KTMB (BLOK 2,4, 6, 8),MENARA PUTERI KONDO",WILAYAH PERSEKUTUAN,4
101.66915700138414,3.133242148481711,29/04/2025,BANGSAR BARU (JLN TERASEK 4-6),WILAYAH PERSEKUTUAN,1
